ID	Elav_1	Elav_2	Elav_3	Elav_4	Elav_5	Repo_1	Repo_2	Repo_3	Repo_4	Repo_5
CG10000	34.53530357	38.31931855	36.00187151	49.1800058	48.84029469	42.81368175	47.17661495	42.22425314	129.7868134	56.49299176
CG10001	7.621103984	8.339726087	9.447941291	14.92852786	10.48314723	10.85283462	14.82540899	12.04197398	20.82146969	17.02992292
CG10002	448.8221293	448.8221293	652.5750412	310.8338904	410.1477773	286.0255073	294.0667789	321.7954239	354.5880238	372.2169644
CG10005	18.25221945	15.77972327	15.45498126	15.67072476	20.67764529	29.85705573	26.17286587	20.2521055	58.89200964	30.48441594
CG10006	23.42537114	20.39297004	20.82146969	30.90996253	23.75237713	33.8245773	34.53530357	31.34144952	69.5510312	54.19169999
CG10007	106.8912537	27.6651914	110.6607656	129.7868134	76.6386371	110.6607656	67.18186775	115.3600592	27.47409397	42.81368175
CG10009	123.6398501	467.8817025	797.8645296	337.7940252	203.6573398	155.4169452	192.6715837	140.0695938	53.07645093	61.81992505
CG10011	1278.290482	1618.004607	1418.352095	1652.002323	1448.154688	1351.176101	1305.150082	1305.150082	797.8645296	1152.059888
CG10013	8.876555777	9.781122222	7.835362381	9.986644391	12.46663327	10.33882265	11.08087574	10.70342044	21.55573723	14.6213032
CG10014	29.65081798	35.01739844	30.48441594	29.44600482	39.39662123	35.75318842	40.50421101	36.75834736	104.6914635	52.34573175
CG10016	35.26096371	53.44562684	37.53071838	39.94657756	116.9704256	25.99207668	75.58353033	38.8542363	96.33579183	25.45716748
CG10017	50.91433496	52.34573175	56.49299176	58.08122594	60.54768939	52.70982511	47.17661495	53.81737058	158.6825856	78.79324245
CG10018	22.31589866	16.79546694	26.90868529	17.02992292	14.92852786	14.72300241	16	14.82540899	19.56224444	15.56247916
CG10019	179.7689441	87.42657643	122.7858073	57.28160454	95.00950852	72.00374302	48.50293013	99.7330662	119.4282229	82.71058116
CG10021	5.314743256	5.169411323	5.617779503	4.75682846	4.890561111	4.28709385	6.773962499	5.540437872	10.92832205	4.789914818
CG10023	398.9322648	533.7424696	942.2721542	421.6786008	530.055641	207.9366135	634.7303424	265.0278205	70.52192742	176.0693527
CG10026	9.579829637	9.849155307	9.986644391	9.063071082	12.21007367	81.00842201	11.15794933	10.41073484	25.8125363	17.26765178
CG10029	7.568461174	11.3137085	9.126109727	8.111675838	9.579829637	9.713559075	10.19648502	11.00433455	22.31589866	12.12573253
CG10031	18.50701094	21.25897303	18.76535919	23.91758798	25.45716748	97.00586026	41.35529058	52.34573175	78.24897777	56.88593159
CG10032	14.52030649	18.89588258	12.64066099	18.25221945	13.73704698	13.64215827	16.44982123	13.45434264	35.26096371	16.67945217
CG10033	6.062866266	10.26740718	8.51496146	5.938094283	9.447941291	172.4458978	259.5736268	71.50637684	21.55573723	91.13921252
CG10034	38.05462768	28.8400148	29.04061297	20.2521055	26.72281342	52.34573175	34.2967508	24.5900029	95.00950852	30.90996253
CG10035	30.69645182	31.34144952	26.53822547	30.90996253	41.06962872	33.59093388	32.89964245	31.34144952	142.0248924	40.50421101
CG10036	128.8903104	195.3611787	87.42657643	82.71058116	86.22294892	120.2589119	128.8903104	205.0738887	168.8970126	119.4282229
CG10037	385.3431673	792.3532767	541.1932368	600.491494	461.4402369	526.3942792	1016.926715	935.763405	2048	404.5011517
CG10038	153.2772742	132.5139103	393.4400464	572.0510147	174.8531529	63.55791971	132.5139103	290.0182746	195.3611787	112.9859835
CG10039	44.94223602	51.26847217	45.254834	43.71328822	52.70982511	45.88656794	54.56863307	53.81737058	144.007486	60.12945595
CG1004	792.3532767	1016.926715	837.531708	1067.484939	1234.747216	526.3942792	781.444715	1176.267116	181.019336	2503.967289
CG10041	15.67072476	10.70342044	9.646462622	13.26911273	16.91228865	10.55606329	11.63178014	13.08643294	16.56423878	14.72300241
CG10042	359.5378882	337.7940252	240.5178238	183.5462717	235.5680386	415.8732269	245.5716145	245.5716145	54.56863307	200.8535291
CG10043	235.5680386	274.3740064	213.7825074	116.1624519	170.0717842	252.4755724	102.5369443	70.03479688	39.6706464	74.54294953
CG10045	526.3942792	474.4130877	494.5594004	347.2907078	600.491494	1795.288517	537.454942	1234.747216	1710.260059	1192.687193
CG10047	9216.479107	9541.49754	8023.411078	9475.589603	7750.104242	8480.890256	9216.479107	7804.01048	6208.375056	4904.872774
CG10050	65.79928491	51.98415337	65.79928491	119.4282229	49.8665331	5.897076869	13.17745628	6.543216468	17.3877578	6.964404506
CG10051	4.789914818	4.141059695	5.13370359	4.469148552	5.13370359	5.098242509	6.91629785	5.735820992	6.964404506	5.696200782
CG10052	59.71411146	44.63179732	61.39290364	64	60.54768939	65.34477605	79.3412928	89.88447205	95.67035191	104.6914635
CG10053	96.33579183	266.8712348	95.00950852	157.5864849	367.0925435	125.3657981	109.1372661	83.28587875	92.41146851	105.4196502
CG10055	1389.162831	1562.88943	1260.691879	1341.842846	1128.350839	661.6846493	781.444715	1009.902289	724.0773439	704.2774109
CG10059	28.64080227	25.10669113	24.25146506	28.4429658	17.75311155	23.91758798	29.85705573	25.28132198	36.00187151	22.78480313
CG10060	27.28431654	71.01244621	36.75834736	25.28132198	64.4451552	166.5717575	116.1624519	526.3942792	31.12495832	233.9408513
CG10061	27.85761803	60.12945595	41.93258892	46.52712055	76.10925536	19.56224444	17.63048185	15.13692235	38.31931855	30.06472797
CG10062	5.775716782	6.727171322	6.105036836	8.0556444	7.727490631	8.456144324	9.51365692	8.5741877	20.67764529	10.19648502
CG10063	14.92852786	18.00093576	12.46663327	13.92880901	11.95879399	23.10286713	25.45716748	17.26765178	51.26847217	23.75237713
CG10064	25.45716748	25.45716748	22.16175149	29.24260641	30.69645182	31.77895985	43.11147446	35.50622311	88.64700596	39.39662123
CG10066	44.94223602	24.5900029	39.94657756	26.35491255	33.8245773	50.21338227	63.55791971	34.7755156	78.79324245	46.52712055
CG10067	143.0127537	12.81711804	12.21007367	15.34822591	14.02569154	12.46663327	17.50869922	18.25221945	35.50622311	160.8977119
CG10068	292.0355113	328.5570298	163.1437603	261.3791042	227.5437264	418.765854	156.4979555	474.4130877	222.8609442	146.0177556
CG10069	396.1766383	596.3435963	302.3341213	491.1432291	337.7940252	240.5178238	484.3815151	229.1264182	26.90868529	224.4110647
CG1007	6888.623434	7181.154069	6382.916237	6746.857613	6251.55772	5042.767517	5480.151264	4576.408118	5077.842739	4039.609158
CG10071	2556.580964	3125.77886	2778.325663	2288.204059	2610.300165	2721.148547	2521.383759	2225.632998	3258.517437	3236.009213
CG10072	439.5855035	541.1932368	508.4633577	596.3435963	398.9322648	315.1729698	319.5726205	195.3611787	24.08394796	533.7424696
CG10073	11.15794933	11.63178014	11.79415374	11.00433455	12.29500145	11.47164198	14.2214829	13.08643294	12.46663327	15.24220797
CG10075	115.3600592	109.1372661	99.7330662	196.7200232	166.5717575	71.50637684	56.10276616	34.7755156	118.6032719	40.78594007
CG10076	3082.745339	3821.703133	2856.435029	3373.428807	3082.745339	1478.583496	2521.383759	2120.222564	1428.217514	1991.997332
CG10077	11425.74011	11036.53746	10226.32386	10297.45356	9877.977724	10369.07802	9541.49754	10586.95439	6984.785033	9026.806709
CG10078	147.0333894	75.06143675	206.5002904	178.5271893	560.278375	739.2917481	170.0717842	137.1870032	63.55791971	71.01244621
CG10079	9.18958684	8.633825892	10.92832205	8.456144324	9.51365692	14.92852786	11.15794933	34.05984584	13.08643294	12.72858374
CG10080	916.5056726	803.4141162	797.8645296	929.299615	584.0710225	306.5545484	248.9996665	596.3435963	263.1971396	533.7424696
CG10081	7.621103984	8.456144324	7.260153243	8.0556444	10.62948651	9.781122222	12.12573253	9.063071082	14.92852786	6.964404506
CG10082	4067.706861	3396.89286	3492.392517	3350.126832	3396.89286	2538.921369	3281.182219	2134.969878	1120.55675	1910.851567
CG10083	3213.656465	2503.967289	2210.259428	2134.969878	2646.738597	1360.574274	1024	1260.691879	56.49299176	3236.009213
CG10084	2194.992051	2304.119777	2105.577117	2574.363391	2574.363391	2401.965976	2418.672971	739.2917481	3258.517437	1448.154688
CG10086	9.063071082	10.12605275	10.12605275	11.23555901	10.85283462	10.19648502	12.55334557	10.19648502	28.8400148	13.73704698
CG10089	181.019336	300.245747	83.28587875	99.7330662	282.0877097	51.26847217	89.88447205	106.1529019	36.25228433	24.7610399
CG1009	1243.335562	1234.747216	1016.926715	1478.583496	1833.011345	1120.55675	1360.574274	2134.969878	584.0710225	1089.915067
CG10090	5.13370359	6.062866266	6.498019171	6.320330495	8	8.876555777	9.317868692	6.233316637	15.77972327	6.773962499
CG10091	70.03479688	67.18186775	45.254834	59.30163596	66.25695513	70.52192742	71.01244621	59.30163596	165.4211623	95.67035191
CG10092	136.2393834	212.3058037	168.8970126	274.3740064	229.1264182	82.13925744	243.8753275	206.5002904	54.19169999	75.06143675
CG10093	5.617779503	4.563054863	5.351710219	5.278031643	6.147500725	8.111675838	5.735820992	6.91629785	12.04197398	7.835362381
CG10094	16	13.26911273	16.56423878	18.50701094	17.63048185	19.42711815	24.08394796	19.97328878	53.07645093	22.16175149
CG10095	694.5814157	995.9986662	792.3532767	1128.350839	826.0011614	433.5335999	1176.267116	596.3435963	471.1360771	765.3628153
CG10098	347.2907078	342.509454	324.0336881	296.1121751	276.2824285	319.5726205	268.727471	487.750655	335.4607114	276.2824285
CG10101	6.320330495	6.36429187	6.964404506	6.453134074	8.168097006	11.08087574	15.45498126	8.75434961	14.92852786	6.727171322
CG10102	396.1766383	263.1971396	739.2917481	464.6498075	117.7840193	154.3434019	278.2041248	1089.915067	270.5966184	929.299615
CG10103	467.8817025	600.491494	497.9993331	699.4126115	661.6846493	401.7070581	317.3651712	439.5855035	352.1387054	661.6846493
CG10104	16.33619401	13.08643294	11.95879399	14.2214829	16.91228865	16.1112888	16.91228865	14.92852786	20.2521055	18.37917368
CG10105	319.5726205	116.1624519	340.1435684	79.89315513	115.3600592	369.6458741	174.8531529	149.0858991	135.2983092	124.4998333
CG10106	352.1387054	461.4402369	415.8732269	393.4400464	404.5011517	770.6863347	765.3628153	814.6293594	1278.290482	630.3459396
CG10107	613.1090968	242.1907576	284.0497848	352.1387054	298.1717981	145.0091373	306.5545484	294.0667789	290.0182746	233.9408513
CG10108	5184.539009	4973.342246	5293.477194	4299.639536	4938.988862	3821.703133	3040.304273	2401.965976	3743.05362	3691.521895
CG10109	968.7630302	1499.223753	1168.142045	1287.181696	1269.460685	814.6293594	929.299615	910.1749055	1152.059888	1663.492908
CG10110	95.00950852	78.79324245	67.6491546	60.96883187	22.47111801	54.94818793	47.83517596	34.2967508	56.49299176	62.68289905
CG10112	29.24260641	23.91758798	143.0127537	146.0177556	86.82267696	42.81368175	25.28132198	48.84029469	56.10276616	643.5908478
CG10113	9.713559075	9.51365692	9.781122222	9.382679594	9.447941291	9.382679594	13.92880901	12.72858374	32.2225776	11.55143356
CG10116	9.9176616	12.81711804	10.92832205	9.126109727	10.19648502	11.71268557	12.12573253	10.41073484	33.8245773	13.547925
CG10117	484.3815151	439.5855035	537.454942	494.5594004	357.0543786	357.0543786	369.6458741	342.509454	849.2232149	165.4211623
CG10118	139.1020624	188.7064598	168.8970126	103.9683067	81.57188015	413.0005807	42.81368175	101.1252879	59.71411146	81.00842201
CG10119	298.1717981	317.3651712	248.9996665	272.4787667	369.6458741	982.2864582	328.5570298	401.7070581	154.3434019	724.0773439
CG10120	1991.997332	1782.887554	1770.57225	1562.88943	1782.887554	2418.672971	1937.52606	2164.772947	1323.369299	1820.349811
CG10121	245.5716145	200.8535291	98.3600116	140.0695938	328.5570298	159.7863103	20.96629446	68.5935016	133.4356174	91.13921252
CG10122	68.11969168	76.6386371	46.52712055	63.55791971	74.54294953	82.71058116	77.7084726	77.7084726	81.00842201	60.12945595
CG10123	78.24897777	91.13921252	66.25695513	127.1158394	230.7201184	74.54294953	70.52192742	60.12945595	134.3637355	103.9683067
CG10124	31.12495832	29.85705573	65.79928491	43.71328822	44.32350298	42.81368175	50.21338227	44.32350298	115.3600592	46.52712055
CG10125	8.282119391	8.633825892	7.516181994	6.588728138	7.412704495	9.18958684	11.08087574	10.62948651	34.53530357	10.55606329
CG10126	82.13925744	77.17170097	183.5462717	62.68289905	21.70566924	152.2185107	194.0117205	127.1158394	11.39240156	188.7064598
CG10128	182.278425	229.1264182	176.0693527	235.5680386	216.7668	112.2055323	88.03467636	148.0560875	792.3532767	149.0858991
CG10129	13.73704698	9.9176616	11.39240156	11.3137085	11.08087574	19.15965927	13.36140671	9.646462622	22.94328397	12.55334557
CG10130	1379.567183	1478.583496	1937.52606	1520.152136	2149.819768	1795.288517	1097.496026	1541.372669	36.25228433	1370.037816
CG10131	30.06472797	32.2225776	32	28.4429658	37.27147477	83.86517785	56.49299176	50.21338227	94.35322991	67.6491546
CG10132	1120.55675	552.5648571	1045.516417	666.28703	666.28703	421.6786008	680.2871368	714.1087572	484.3815151	382.6814077
CG10133	32	18.89588258	17.75311155	36.50443891	19.02731384	17.1483754	24.08394796	19.02731384	27.28431654	27.47409397
CG10134	149.0858991	183.5462717	288.0149721	187.4029691	70.52192742	147.0333894	150.1228735	484.3815151	79.3412928	109.1372661
CG10137	2164.772947	1951.00262	1734.1344	2048	2179.830134	754.8258393	1640.591109	867.0671999	910.1749055	1438.151553
CG10138	26.17286587	24.93326655	25.63423608	28.8400148	40.22442798	25.63423608	37.01402188	38.58585049	93.70148454	30.48441594
CG10139	744.4339289	592.2243502	398.9322648	418.765854	372.2169644	124.4998333	151.1670607	159.7863103	99.04415959	128
CG1014	15.03236399	17.50869922	20.67764529	16.91228865	18.89588258	19.69831061	26.72281342	19.56224444	49.1800058	20.53481436
CG10140	11.95879399	14.2214829	11.08087574	15.56247916	17.3877578	16.1112888	16.1112888	14.4200074	40.22442798	15.67072476
CG10142	22.627417	26.35491255	21.11212657	24.7610399	23.58830748	35.01739844	198.0883192	199.4661324	61.81992505	56.88593159
CG10143	15.56247916	15.45498126	15.77972327	17.1483754	16.1112888	26.72281342	27.6651914	29.44600482	58.48521281	19.02731384
CG10144	58.08122594	73.00887782	65.79928491	101.8286699	65.34477605	66.71780869	41.93258892	60.12945595	138.1412143	114.5632091
CG10145	1897.652351	1770.57225	1770.57225	897.6442586	1251.983644	995.9986662	1060.111282	995.9986662	494.5594004	512
CG10146	5.028053498	4.789914818	4.316912946	4.626752736	5.735820992	116.1624519	134.3637355	5.502167273	6.964404506	115.3600592
CG10147	266.8712348	230.7201184	410.1477773	278.2041248	99.7330662	252.4755724	89.88447205	69.07060714	22.00866909	64.89340671
CG10148	548.7480128	533.7424696	487.750655	515.5612416	385.3431673	367.0925435	250.7315962	195.3611787	310.8338904	56.10276616
CG10149	630.3459396	935.763405	680.2871368	541.1932368	657.1140596	1937.52606	1584.706553	935.763405	178.5271893	1398.825223
CG10151	328.5570298	362.038672	501.4631924	218.2745323	302.3341213	225.9719671	604.6682427	203.6573398	88.03467636	91.13921252
CG10152	2225.632998	2452.436387	2759.134365	1595.729059	2957.166992	2091.032833	4770.74877	2120.222564	198.0883192	2574.363391
CG10153	139.1020624	194.0117205	210.8393004	261.3791042	252.4755724	97.68058937	132.5139103	112.2055323	75.06143675	560.278375
CG10154	13.64215827	14.52030649	15.34822591	15.34822591	18.89588258	19.8353232	32.67238802	20.39297004	38.05462768	26.35491255
CG10155	333.143515	302.3341213	330.8423246	265.0278205	274.3740064	265.0278205	266.8712348	176.0693527	71.50637684	121.0953788
CG10157	40.22442798	41.35529058	47.83517596	50.21338227	49.52207979	458.2528363	75.06143675	66.25695513	119.4282229	103.9683067
CG10158	1089.915067	685.0189081	935.763405	776.0468821	1112.816499	975.50131	401.7070581	1698.44643	31.55944654	407.3146797
CG10159	481.0356476	445.7218884	580.0365493	328.5570298	315.1729698	294.0667789	797.8645296	377.4129196	294.0667789	290.0182746
CG10160	61.39290364	209.382927	494.5594004	266.8712348	52.34573175	401.7070581	76.6386371	75.58353033	24.42014734	87.42657643
CG10161	1128.350839	1152.059888	739.2917481	1168.142045	942.2721542	689.7835914	897.6442586	916.5056726	290.0182746	1002.926385
CG10163	12.12573253	10.33882265	10.48314723	10.85283462	9.713559075	10.85283462	15.45498126	12.81711804	30.2738447	18.00093576
CG10164	4.723970646	5.063026376	5.979396995	5.979396995	6.320330495	6.320330495	8.6938789	6.680703355	16.1112888	10.55606329
CG10165	42.81368175	13.26911273	16.79546694	11.39240156	32.89964245	22.31589866	19.29292524	30.90996253	13.8325957	23.10286713
CG10166	152.2185107	54.19169999	48.50293013	45.56960626	47.83517596	19.02731384	21.11212657	36.25228433	69.5510312	46.20573426
CG10168	12.21007367	11.63178014	13.45434264	14.72300241	13.08643294	17.87659421	16.56423878	18.50701094	26.72281342	15.34822591
CG1017	188.7064598	184.822937	88.64700596	110.6607656	103.9683067	95.00950852	98.3600116	32.2225776	32.89964245	46.20573426
CG10170	4	4.438277888	3.944930818	5.578974665	4.993322196	4.112455307	4.531535541	4.169863043	6.453134074	6.02098699
CG10171	89.26359465	176.0693527	104.6914635	398.9322648	87.42657643	7.210003701	134.3637355	81.57188015	8.111675838	30.06472797
CG10173	4.691339797	5.42641731	4.500233939	5.169411323	4.691339797	6.543216468	10.33882265	6.498019171	8.397733469	18.50701094
CG10174	8.51496146	10.056107	8.397733469	15.88947993	11.3137085	13.17745628	12.64066099	9.382679594	21.85664411	9.781122222
CG10175	5.540437872	9.579829637	6.680703355	24.42014734	12.55334557	6.821079134	7.621103984	7.160200567	14.2214829	8.339726087
CG10176	7.889861636	6.190259974	6.727171322	7.944739963	7.944739963	15.45498126	5.775716782	7.889861636	23.58830748	9.317868692
CG10177	16.91228865	14.52030649	16.1112888	19.29292524	18.37917368	21.55573723	20.11221399	17.26765178	49.52207979	24.7610399
CG10178	24.42014734	26.90868529	20.96629446	25.8125363	24.5900029	43.71328822	35.75318842	20.2521055	64.89340671	35.75318842
CG10181	22.78480313	14.92852786	20.67764529	22.31589866	19.8353232	4182.065667	1884.544308	1448.154688	1332.57406	2120.222564
CG10182	9.126109727	8.6938789	8.282119391	8.224910613	12.21007367	8.75434961	12.12573253	9.646462622	27.28431654	8.876555777
CG10183	7.727490631	6.821079134	7.674112955	6.868523492	6.190259974	7.727490631	9.579829637	9.51365692	9.646462622	12.99603834
CG10184	17.26765178	12.81711804	27.28431654	14.92852786	16.44982123	44.63179732	29.04061297	67.18186775	29.65081798	40.50421101
CG10185	25.63423608	24.7610399	24.42014734	32.2225776	38.8542363	32.67238802	47.50475426	32	73.00887782	37.79176517
CG10186	3795.304702	2452.436387	3769.088617	2721.148547	3061.451261	3396.89286	3125.77886	2628.456238	2876.303106	2977.735715
CG10188	2556.580964	2179.830134	1710.260059	2272.398279	1937.52606	1305.150082	1251.983644	1418.352095	608.8740429	1038.294507
CG10189	56.10276616	30.90996253	20.82146969	50.56264396	29.44600482	41.06962872	10.41073484	11.71268557	20.53481436	13.36140671
CG1019	390.7223575	413.0005807	487.750655	382.6814077	369.6458741	754.8258393	138.1412143	364.5568501	124.4998333	374.8059382
CG10191	9.253505471	8.876555777	9.317868692	9.317868692	10.70342044	16	10.70342044	15.13692235	24.7610399	27.09585
CG10192	3769.088617	3590.577035	4705.068462	3104.187528	4096	2836.704191	2556.580964	3541.144499	3640.699622	2592.269504
CG10194	200.8535291	347.2907078	337.7940252	421.6786008	162.016844	162.016844	41.35529058	94.35322991	65.79928491	64.89340671
CG10195	10.55606329	19.42711815	13.08643294	17.3877578	13.92880901	12.64066099	15.88947993	13.73704698	12.64066099	24.5900029
CG10197	330.8423246	401.7070581	335.4607114	321.7954239	156.4979555	15.13692235	164.2785149	203.6573398	72.50456866	28.24649588
CG10198	245.5716145	123.6398501	60.96883187	91.13921252	171.254727	79.3412928	40.50421101	91.13921252	52.34573175	72.50456866
CG10200	16.56423878	18.25221945	15.56247916	16	21.11212657	19.97328878	22.94328397	20.53481436	59.30163596	28.4429658
CG10202	5.856342784	5.775716782	6.36429187	5.775716782	7.568461174	5.540437872	13.64215827	9.000467878	17.1483754	9.253505471
CG10203	1152.059888	1323.369299	1105.129714	699.4126115	724.0773439	719.0757764	588.1335578	580.0365493	64.89340671	272.4787667
CG10205	76.6386371	78.79324245	71.50637684	78.24897777	112.9859835	120.2589119	117.7840193	118.6032719	290.0182746	101.8286699
CG10206	73.51669472	63.11889309	106.8912537	72.50456866	75.06143675	103.9683067	77.7084726	46.85074227	74.02804377	95.67035191
CG10207	4.823231311	4.34693945	6.408559021	4.75682846	5.464161027	5.656854249	4.723970646	6.543216468	9.9176616	5.314743256
CG10208	32.44670335	37.27147477	32.2225776	32.89964245	35.01739844	65.79928491	43.11147446	40.50421101	64.89340671	71.50637684
CG10209	324.0336881	424.6116075	689.7835914	675.5880503	333.143515	942.2721542	512	430.5389646	156.4979555	106.1529019
CG1021	948.8261754	639.145241	982.2864582	873.0981292	955.4257833	333.143515	484.3815151	300.245747	897.6442586	770.6863347
CG10210	292.0355113	276.2824285	369.6458741	364.5568501	265.0278205	172.4458978	92.41146851	86.22294892	54.19169999	103.2501452
CG10211	20.82146969	24.08394796	19.8353232	23.42537114	31.34144952	22.00866909	31.34144952	33.12847756	70.52192742	29.65081798
CG10212	14.52030649	18.76535919	13.73704698	11.71268557	18.12614216	22.00866909	13.08643294	18.76535919	49.52207979	20.96629446
CG10214	101.8286699	243.8753275	91.77313587	205.0738887	41.93258892	216.7668	139.1020624	167.7303557	43.41133848	38.8542363
CG10215	54.56863307	65.34477605	56.10276616	82.71058116	49.1800058	69.07060714	41.64293937	50.21338227	106.1529019	101.1252879
CG10217	200.8535291	367.0925435	256	401.7070581	580.0365493	206.5002904	222.8609442	254.2316788	436.5490646	218.2745323
CG10219	1884.544308	2164.772947	2019.804579	2225.632998	2134.969878	2164.772947	1722.155858	1833.011345	1152.059888	2503.967289
CG10220	92.41146851	66.71780869	57.28160454	63.55791971	53.81737058	51.98415337	92.41146851	78.79324245	88.64700596	64.4451552
CG10221	280.1391875	210.8393004	190.019017	270.5966184	86.22294892	186.1084822	181.019336	166.5717575	107.6347412	170.0717842
CG10222	30.90996253	41.06962872	61.81992505	49.1800058	37.27147477	27.28431654	43.11147446	29.04061297	56.10276616	46.85074227
CG10223	300.245747	164.2785149	248.9996665	130.6895521	232.3249038	108.3834	448.8221293	132.5139103	133.4356174	288.0149721
CG10225	1351.176101	1209.336485	1448.154688	1379.567183	1640.591109	995.9986662	989.1188008	497.9993331	89.88447205	1370.037816
CG10226	38.31931855	32.67238802	30.2738447	37.01402188	38.8542363	1530.725631	820.2955547	962.0712952	160.8977119	421.6786008
CG10228	471.1360771	544.9575334	541.1932368	512	588.1335578	621.6677808	617.3736078	734.185087	359.5378882	600.491494
CG10229	1845.760947	1937.52606	2469.494431	2435.496172	1226.218194	1360.574274	873.0981292	734.185087	1016.926715	1323.369299
CG10230	776.0468821	922.8804737	831.7464539	652.5750412	564.1754193	401.7070581	206.5002904	455.0874528	1105.129714	290.0182746
CG10231	1184.4487	1351.176101	1351.176101	1978.237602	1136.199139	1937.52606	2538.921369	2385.374385	666.28703	982.2864582
CG10232	10.92832205	10.41073484	8.51496146	11.87618857	10.12605275	10.26740718	16.67945217	10.26740718	28.8400148	18.12614216
CG10233	95.67035191	93.70148454	86.22294892	95.67035191	109.1372661	124.4998333	142.0248924	126.2377862	390.7223575	134.3637355
CG10234	421.6786008	661.6846493	292.0355113	290.0182746	188.7064598	93.70148454	600.491494	455.0874528	8.456144324	202.2505758
CG10236	9.51365692	10.19648502	9.9176616	8.5741877	19.02731384	232.3249038	98.3600116	300.245747	52.34573175	58.48521281
CG10237	12.29500145	14.4200074	14.52030649	19.02731384	14.82540899	19.8353232	15.56247916	19.56224444	20.53481436	23.91758798
CG10238	81.57188015	111.4304721	245.5716145	153.2772742	401.7070581	229.1264182	13.08643294	30.69645182	26.35491255	40.50421101
CG1024	60.96883187	85.62736351	47.17661495	50.56264396	55.71523605	54.56863307	49.1800058	40.50421101	116.9704256	30.69645182
CG10240	10.48314723	13.73704698	11.15794933	13.45434264	15.13692235	23.91758798	16.79546694	21.25897303	53.81737058	41.35529058
CG10241	15.77972327	14.4200074	12.90626815	18.76535919	23.10286713	218.2745323	34.7755156	533.7424696	49.1800058	146.0177556
CG10242	5.617779503	6.91629785	5.815890069	6.062866266	6.543216468	192.6715837	8.75434961	11.71268557	14.52030649	41.06962872
CG10243	15.03236399	13.17745628	17.87659421	14.92852786	19.69831061	30.2738447	32.89964245	34.05984584	25.8125363	58.48521281
CG10244	192.6715837	8.815240927	146.0177556	135.2983092	12.64066099	9.986644391	8.51496146	11.63178014	20.11221399	19.15965927
CG10245	14.4200074	12.12573253	13.36140671	18.12614216	19.29292524	427.5650147	26.17286587	128	42.51794605	117.7840193
CG10246	5.735820992	4.9588308	4.438277888	4.856779538	5.656854249	20.96629446	71.50637684	42.81368175	5.502167273	35.01739844
CG10247	4.407620464	4.531535541	4.228072162	5.241573615	5.578974665	4.823231311	5.028053498	5.735820992	14.02569154	5.775716782
CG10248	9.063071082	9.579829637	8.282119391	7.674112955	9.51365692	10.056107	12.21007367	12.55334557	27.6651914	15.34822591
CG10249	831.7464539	781.444715	826.0011614	1002.926385	749.6118763	1089.915067	1168.142045	962.0712952	699.4126115	814.6293594
CG10250	12.64066099	11.15794933	11.47164198	12.04197398	14.2214829	15.67072476	15.13692235	17.1483754	52.70982511	19.42711815
CG10251	40.50421101	56.88593159	62.68289905	26.90868529	188.7064598	17.02992292	36.50443891	10.70342044	42.22425314	12.90626815
CG10252	26.17286587	64	22.31589866	23.91758798	29.65081798	26.53822547	30.06472797	25.45716748	72.00374302	34.7755156
CG10253	369.6458741	250.7315962	340.1435684	315.1729698	179.7689441	150.1228735	200.8535291	170.0717842	48.50293013	177.2940119
CG10254	1152.059888	820.2955547	948.8261754	1192.687193	694.5814157	891.4437768	982.2864582	1458.2274	83.86517785	415.8732269
CG10255	792.3532767	1089.915067	982.2864582	1269.460685	1038.294507	451.9439341	233.9408513	407.3146797	8.224910613	245.5716145
CG10257	1296.134752	891.4437768	1038.294507	1360.574274	1060.111282	75.58353033	174.8531529	113.7718632	317.3651712	75.58353033
CG10260	2486.671123	2288.204059	2210.259428	2759.134365	2521.383759	2336.28409	3350.126832	2721.148547	2628.456238	3040.304273
CG10261	1530.725631	1652.002323	1782.887554	1520.152136	1562.88943	1734.1344	1686.714403	1833.011345	955.4257833	803.4141162
CG10262	39.39662123	40.22442798	33.35890435	50.21338227	48.50293013	43.71328822	47.83517596	29.24260641	44.94223602	43.71328822
CG10263	147.0333894	129.7868134	143.0127537	187.4029691	144.007486	156.4979555	143.0127537	121.9376637	178.5271893	112.9859835
CG10264	13.547925	12.55334557	13.64215827	11.87618857	15.03236399	14.82540899	15.13692235	19.15965927	32.67238802	19.02731384
CG10265	163.1437603	467.8817025	113.7718632	168.8970126	237.2065438	278.2041248	71.50637684	64.4451552	20.2521055	254.2316788
CG10267	310.8338904	256	354.5880238	504.9511447	310.8338904	210.8393004	310.8338904	294.0667789	97.00586026	374.8059382
CG10268	86.22294892	106.8912537	65.79928491	76.10925536	60.12945595	74.02804377	112.9859835	60.12945595	257.7806208	144.007486
CG10269	455.0874528	359.5378882	439.5855035	613.1090968	935.763405	300.245747	97.00586026	37.01402188	35.26096371	163.1437603
CG10270	922.8804737	541.1932368	621.6677808	891.4437768	1031.122483	648.0673761	754.8258393	461.4402369	121.9376637	515.5612416
CG10272	809.0023033	508.4633577	831.7464539	497.9993331	424.6116075	1499.223753	114.5632091	374.8059382	35.01739844	112.2055323
CG10274	72.00374302	41.06962872	68.5935016	23.10286713	25.10669113	19.42711815	51.62507259	22.47111801	72.50456866	24.25146506
